10825.46674,380.3694763
16238.20012,0
21650.93349,56.18519974
27063.66686,150
32476.40023,361.2303467
37889.13361,495.6982117
43301.86698,159.6486053
48714.60035,704.602417
54127.33372,907.9674683
59540.0671,954.350769
64952.80047,649.3876343
70365.53384,743.3085327
75778.26721,1031.436523
81191.00058,1087.380493
86603.73396,1311.670532
92016.46733,1155.84314
97429.2007,1012.948364
102841.9341,422.7576599
108254.6674,1536.814087
113667.4008,536.6801147
119080.1342,7.13187E-01
124492.8676,662.1884155
129905.6009,337.6418152
135318.3343,663.1282349
140731.0677,635.9950562
146143.8011,323.1050415
151556.5344,188.1906586
156969.2678,465.0103149
162382.0012,384.4385071
167794.7345,661.4176025
